order_id,order_date,customer_id,region,product_id,category,sales,quantity
CA-2017-114636,8/25/2021,GA-14725,South,OFF-PA-10001790,Office Supplies,192.16,5
US-2017-105697,8/25/2021,JE-15715,East,OFF-ST-10003996,Office Supplies,25.696,2
CA-2017-128475,8/26/2021,SC-20680,South,TEC-AC-10000158,Technology,71.98,2
CA-2017-157350,8/26/2021,DP-13000,Central,FUR-FU-10000222,Furniture,64.96,5
CA-2017-132584,8/26/2021,HJ-14875,Central,OFF-ST-10000344,Office Supplies,53.72,4
CA-2017-130036,8/27/2021,BP-11185,East,OFF-PA-10000528,Office Supplies,12.672,3
CA-2017-161956,8/27/2021,DR-12880,West,OFF-PA-10001289,Office Supplies,116.28,3
CA-2017-161956,8/27/2021,DR-12880,West,OFF-SU-10002503,Office Supplies,28.4,5
CA-2017-161956,8/27/2021,DR-12880,West,OFF-ST-10001370,Office Supplies,354.9,5
CA-2017-161956,8/27/2021,DR-12880,West,OFF-AP-10001242,Office Supplies,321.92,4
CA-2017-161956,8/27/2021,DR-12880,West,FUR-FU-10002937,Furniture,198.46,2
US-2017-139465,8/27/2021,MR-17545,East,OFF-ST-10002352,Office Supplies,63.84,8
CA-2017-101273,8/27/2021,ST-20530,South,OFF-AP-10000804,Office Supplies,14.336,4
CA-2017-163097,8/27/2021,SF-20200,West,FUR-FU-10004973,Furniture,120.576,8
US-2017-139465,8/27/2021,MR-17545,East,OFF-BI-10003910,Office Supplies,37.008,6
US-2017-139465,8/27/2021,MR-17545,East,TEC-PH-10000455,Technology,347.97,3
CA-2017-161956,8/27/2021,DR-12880,West,FUR-CH-10004886,Furniture,230.28,3
CA-2017-126067,8/28/2021,KN-16705,West,OFF-BI-10001658,Office Supplies,99.68,5
CA-2017-126067,8/28/2021,KN-16705,West,TEC-PH-10000912,Technology,35.168,4
CA-2017-146920,8/28/2021,SC-20305,Central,OFF-PA-10001461,Office Supplies,26.72,5
CA-2017-146920,8/28/2021,SC-20305,Central,OFF-PA-10002479,Office Supplies,25.344,6
US-2017-169502,8/28/2021,MG-17650,Central,OFF-SU-10004115,Office Supplies,21.81,3
US-2017-169502,8/28/2021,MG-17650,Central,OFF-AP-10001947,Office Supplies,91.6,5
CA-2017-101014,8/29/2021,RW-19540,West,FUR-FU-10003374,Furniture,148.02,3
CA-2017-144064,8/29/2021,CP-12085,Central,OFF-LA-10004544,Office Supplies,47.36,4
CA-2017-144064,8/29/2021,CP-12085,Central,OFF-ST-10004507,Office Supplies,27.44,2
CA-2017-154074,8/31/2021,BW-11110,West,OFF-ST-10002370,Office Supplies,149.73,7
CA-2017-159884,8/31/2021,JF-15490,West,OFF-ST-10000344,Office Supplies,10.744,1
CA-2017-132619,8/31/2021,MS-17770,West,OFF-ST-10001511,Office Supplies,193.95,3
US-2017-135062,8/31/2021,RL-19615,South,OFF-PA-10000100,Office Supplies,229.544,7
CA-2017-128041,9/1/2021,RW-19540,West,FUR-TA-10002607,Furniture,283.56,4
CA-2017-128041,9/1/2021,RW-19540,West,OFF-AP-10001005,Office Supplies,314.6,4
CA-2017-107909,9/1/2021,SS-20875,West,OFF-BI-10003476,Office Supplies,22.92,5
CA-2017-107909,9/1/2021,SS-20875,West,TEC-AC-10001998,Technology,19.99,1
CA-2017-145653,9/1/2021,CA-12775,Central,FUR-CH-10004875,Furniture,498.26,7
CA-2017-131625,9/1/2021,BN-11515,East,FUR-FU-10004960,Furniture,114.9,5
CA-2017-123001,9/2/2021,AW-10840,West,OFF-LA-10004544,Office Supplies,74.0,5
CA-2017-157987,9/2/2021,AC-10615,East,OFF-AP-10000358,Office Supplies,12.98,1
CA-2017-157987,9/2/2021,AC-10615,East,FUR-TA-10001889,Furniture,254.526,1
US-2017-163657,9/2/2021,JL-15235,West,OFF-BI-10000138,Office Supplies,18.72,5
CA-2017-169327,9/2/2021,MH-17290,West,OFF-AP-10001492,Office Supplies,43.1,5
CA-2017-114216,9/2/2021,RK-19300,East,OFF-PA-10002195,Office Supplies,12.192,3
CA-2017-157987,9/2/2021,AC-10615,East,OFF-BI-10004970,Office Supplies,26.432,8
CA-2017-169327,9/2/2021,MH-17290,West,OFF-BI-10004330,Office Supplies,147.92,5
CA-2017-157987,9/2/2021,AC-10615,East,FUR-FU-10001196,Furniture,11.54,2
CA-2017-157987,9/2/2021,AC-10615,East,OFF-AR-10000658,Office Supplies,23.1,2
CA-2017-111220,9/2/2021,JS-15595,Central,OFF-FA-10002280,Office Supplies,16.0,4
CA-2017-111220,9/2/2021,JS-15595,Central,OFF-ST-10003994,Office Supplies,235.92,5
US-2017-163657,9/2/2021,JL-15235,West,FUR-TA-10004607,Furniture,236.528,2
CA-2017-145037,9/2/2021,TB-21055,East,OFF-ST-10000918,Office Supplies,10.9,1
CA-2017-145037,9/2/2021,TB-21055,East,OFF-PA-10000157,Office Supplies,79.92,4
CA-2017-157987,9/2/2021,AC-10615,East,TEC-PH-10003885,Technology,197.97,3
CA-2017-157987,9/2/2021,AC-10615,East,TEC-AC-10002842,Technology,238.0,2
CA-2017-157987,9/2/2021,AC-10615,East,TEC-AC-10000109,Technology,167.97,3
CA-2017-157987,9/2/2021,AC-10615,East,OFF-PA-10003893,Office Supplies,17.12,4
CA-2017-114552,9/2/2021,Dl-13600,East,FUR-FU-10002960,Furniture,15.072,3
CA-2017-123001,9/2/2021,AW-10840,West,TEC-PH-10003484,Technology,201.584,2
CA-2017-102218,9/2/2021,LW-17215,West,OFF-LA-10002475,Office Supplies,11.696,2
CA-2017-113075,9/2/2021,MC-18100,Central,TEC-AC-10003441,Technology,40.68,3
CA-2017-111388,9/2/2021,SU-20665,West,FUR-CH-10003061,Furniture,215.976,3
CA-2017-137596,9/2/2021,BE-11335,Central,OFF-ST-10003816,Office Supplies,352.38,2
CA-2017-145037,9/2/2021,TB-21055,East,OFF-PA-10002499,Office Supplies,146.82,3
CA-2017-157987,9/2/2021,AC-10615,East,OFF-LA-10001641,Office Supplies,18.9,6
CA-2017-146136,9/3/2021,AP-10915,South,OFF-EN-10001219,Office Supplies,24.448,4
US-2017-153255,9/3/2021,JK-15730,West,FUR-BO-10004218,Furniture,239.666,2
CA-2017-161067,9/3/2021,KB-16405,East,OFF-PA-10000418,Office Supplies,419.4,4
CA-2017-161067,9/3/2021,KB-16405,East,FUR-CH-10004860,Furniture,181.764,2
CA-2017-123022,9/3/2021,SC-20050,West,OFF-BI-10002225,Office Supplies,82.56,5
CA-2017-123022,9/3/2021,SC-20050,West,TEC-AC-10000474,Technology,284.97,3
CA-2017-161067,9/3/2021,KB-16405,East,FUR-CH-10004626,Furniture,90.801,1
CA-2017-161557,9/3/2021,AG-10900,Central,FUR-FU-10004622,Furniture,108.4,5
US-2017-122637,9/3/2021,EP-13915,Central,OFF-BI-10002429,Office Supplies,42.616,7
CA-2017-167626,9/3/2021,MY-18295,Central,TEC-AC-10004353,Technology,100.8,2
CA-2017-116680,9/4/2021,PK-19075,West,OFF-BI-10004022,Office Supplies,13.344,6
CA-2017-137582,9/4/2021,CV-12805,West,OFF-BI-10001757,Office Supplies,11.808,3
US-2017-147655,9/4/2021,AS-10045,West,OFF-BI-10002931,Office Supplies,88.074,7
US-2017-166394,9/4/2021,VM-21835,East,OFF-FA-10001843,Office Supplies,14.82,6
CA-2017-117261,9/4/2021,TH-21235,West,OFF-ST-10000419,Office Supplies,54.32,4
CA-2017-100783,9/4/2021,JK-16120,Central,OFF-AR-10000380,Office Supplies,30.384,1
CA-2017-117394,9/4/2021,MM-17920,East,TEC-AC-10000199,Technology,19.04,4
CA-2017-120761,9/4/2021,AB-10150,East,TEC-AC-10000171,Technology,91.96,4
CA-2017-101182,9/4/2021,KB-16405,West,TEC-PH-10003589,Technology,43.176,3
CA-2017-101182,9/4/2021,KB-16405,West,OFF-PA-10001800,Office Supplies,12.96,2
CA-2017-152485,9/4/2021,JD-15790,Central,OFF-AR-10003759,Office Supplies,10.192,7
US-2017-117450,9/4/2021,DO-13645,South,FUR-CH-10003817,Furniture,97.184,2
CA-2017-140326,9/4/2021,HW-14935,Central,OFF-PA-10004041,Office Supplies,17.76,3
CA-2017-109757,9/4/2021,MD-17350,East,OFF-BI-10004001,Office Supplies,25.56,5
CA-2017-147410,9/4/2021,EJ-14155,West,OFF-ST-10003805,Office Supplies,421.1,2
CA-2017-109757,9/4/2021,MD-17350,East,OFF-PA-10000007,Office Supplies,11.52,4
US-2017-117450,9/4/2021,DO-13645,South,OFF-PA-10000289,Office Supplies,10.368,2
CA-2017-152485,9/4/2021,JD-15790,Central,OFF-ST-10004950,Office Supplies,16.784,1
CA-2017-141929,9/4/2021,RA-19285,West,OFF-ST-10002974,Office Supplies,217.85,5
CA-2017-152485,9/4/2021,JD-15790,Central,OFF-AR-10001940,Office Supplies,13.12,5
CA-2017-141929,9/4/2021,RA-19285,West,OFF-BI-10004632,Office Supplies,487.984,2
CA-2017-102736,9/5/2021,LP-17095,South,OFF-PA-10001800,Office Supplies,15.552,3
CA-2017-102736,9/5/2021,LP-17095,South,OFF-AR-10001897,Office Supplies,71.96,5
CA-2017-120705,9/5/2021,MG-17875,South,OFF-ST-10001522,Office Supplies,147.184,2
CA-2017-102736,9/5/2021,LP-17095,South,TEC-AC-10004568,Technology,89.568,4
CA-2017-107244,9/7/2021,AG-10390,West,FUR-FU-10002597,Furniture,19.76,4
CA-2017-100160,9/7/2021,CB-12025,East,OFF-PA-10003072,Office Supplies,15.552,3
US-2017-130687,9/7/2021,PF-19225,West,FUR-FU-10004053,Furniture,80.96,4
US-2017-130687,9/7/2021,PF-19225,West,TEC-PH-10002033,Technology,455.712,2
CA-2017-128783,9/7/2021,TG-21640,Central,TEC-AC-10002473,Technology,113.52,4
CA-2017-128769,9/7/2021,DM-12955,South,OFF-AP-10001271,Office Supplies,81.568,2
US-2017-130687,9/7/2021,PF-19225,West,OFF-AR-10004260,Office Supplies,25.98,1
US-2017-150070,9/7/2021,JA-15970,West,FUR-CH-10004860,Furniture,161.568,2
CA-2017-128783,9/7/2021,TG-21640,Central,FUR-FU-10003623,Furniture,135.3,5
US-2017-104094,9/7/2021,AG-10675,Central,TEC-AC-10002134,Technology,13.48,1
CA-2017-148929,9/7/2021,SP-20620,East,OFF-ST-10003282,Office Supplies,478.08,8
CA-2017-100160,9/7/2021,CB-12025,East,OFF-LA-10002475,Office Supplies,29.24,5
CA-2017-100335,9/7/2021,NF-18595,Central,OFF-PA-10001685,Office Supplies,73.008,9
US-2017-129441,9/7/2021,JC-15340,West,FUR-FU-10000448,Furniture,47.94,3
CA-2017-151008,9/7/2021,JM-16195,West,TEC-PH-10002807,Technology,126.56,4
CA-2017-151008,9/7/2021,JM-16195,West,FUR-FU-10002396,Furniture,25.16,2
CA-2017-124401,9/7/2021,RD-19900,West,TEC-AC-10002926,Technology,279.944,7
US-2017-169488,9/7/2021,AA-10375,East,OFF-PA-10000157,Office Supplies,39.96,2
CA-2017-124401,9/7/2021,RD-19900,West,OFF-ST-10000649,Office Supplies,37.68,3
US-2017-169488,9/7/2021,AA-10375,East,OFF-PA-10002659,Office Supplies,16.9,5
CA-2017-152856,9/8/2021,RS-19765,East,TEC-AC-10004864,Technology,116.832,4
US-2017-124779,9/8/2021,BF-11020,Central,OFF-FA-10004854,Office Supplies,45.92,5
CA-2017-144456,9/8/2021,FC-14245,South,OFF-ST-10001321,Office Supplies,61.68,5
US-2017-124779,9/8/2021,BF-11020,Central,FUR-CH-10003535,Furniture,213.43,5
CA-2017-144456,9/8/2021,FC-14245,South,TEC-PH-10001750,Technology,158.376,3
CA-2017-126396,9/8/2021,AR-10345,Central,TEC-AC-10003116,Technology,85.2,6
US-2017-124779,9/8/2021,BF-11020,Central,OFF-PA-10000061,Office Supplies,20.736,4
US-2017-124779,9/8/2021,BF-11020,Central,TEC-CO-10001943,Technology,319.984,2
CA-2017-132437,9/8/2021,EM-14095,East,OFF-ST-10001031,Office Supplies,65.12,4
US-2017-124779,9/8/2021,BF-11020,Central,OFF-BI-10002429,Office Supplies,42.616,7
US-2017-124779,9/8/2021,BF-11020,Central,FUR-FU-10001095,Furniture,21.184,2
CA-2017-149895,9/8/2021,EB-14110,East,TEC-PH-10002200,Technology,258.528,2
US-2017-118087,9/9/2021,SP-20620,East,TEC-AC-10004469,Technology,95.88,3
US-2017-118087,9/9/2021,SP-20620,East,FUR-FU-10001867,Furniture,17.024,2
CA-2017-100825,9/9/2021,KD-16495,West,OFF-ST-10003123,Office Supplies,99.87,3
CA-2017-137498,9/9/2021,LC-17050,West,FUR-CH-10003833,Furniture,243.92,5
US-2017-159562,9/9/2021,JB-16000,Central,OFF-EN-10000461,Office Supplies,17.48,2
US-2017-146213,9/9/2021,MC-17605,West,TEC-AC-10001114,Technology,159.96,4
CA-2017-147228,9/9/2021,SO-20335,South,FUR-FU-10000023,Furniture,14.136,3
US-2017-118087,9/9/2021,SP-20620,East,FUR-CH-10004860,Furniture,141.372,2
CA-2017-168403,9/9/2021,DK-12835,West,OFF-PA-10002036,Office Supplies,31.104,6
CA-2017-168403,9/9/2021,DK-12835,West,OFF-AP-10003278,Office Supplies,11.176,1
CA-2017-147228,9/9/2021,SO-20335,South,OFF-PA-10000357,Office Supplies,177.536,4
CA-2017-147361,9/9/2021,SB-20290,South,OFF-ST-10002214,Office Supplies,56.45,5
CA-2017-169439,9/9/2021,LC-17140,East,FUR-FU-10000723,Furniture,66.112,2
US-2017-118087,9/9/2021,SP-20620,East,TEC-AC-10003174,Technology,258.696,3
CA-2017-152198,9/9/2021,JD-16015,East,OFF-LA-10000443,Office Supplies,17.712,6
CA-2017-169439,9/9/2021,LC-17140,East,OFF-AR-10001374,Office Supplies,25.92,5
CA-2017-137498,9/9/2021,LC-17050,West,OFF-PA-10000143,Office Supplies,47.52,9
CA-2017-147228,9/9/2021,SO-20335,South,OFF-ST-10000046,Office Supplies,258.48,2
CA-2017-110905,9/10/2021,RW-19690,Central,TEC-AC-10003023,Technology,296.85,5
CA-2017-123036,9/10/2021,HA-14905,East,TEC-PH-10003580,Technology,259.896,2
CA-2017-128370,9/10/2021,FH-14275,West,FUR-CH-10002602,Furniture,362.352,3
CA-2017-147403,9/10/2021,KH-16630,East,OFF-PA-10003302,Office Supplies,85.056,3
CA-2017-120999,9/10/2021,LC-16930,Central,TEC-PH-10004093,Technology,147.168,4
CA-2017-123036,9/10/2021,HA-14905,East,TEC-AC-10003499,Technology,37.056,4
CA-2017-110905,9/10/2021,RW-19690,Central,OFF-BI-10003669,Office Supplies,16.2,3
CA-2017-122280,9/10/2021,SH-20395,East,OFF-PA-10004911,Office Supplies,18.76,2
CA-2017-110905,9/10/2021,RW-19690,Central,OFF-AP-10004785,Office Supplies,33.99,3
CA-2017-110905,9/10/2021,RW-19690,Central,OFF-ST-10000025,Office Supplies,286.29,3
CA-2017-110905,9/10/2021,RW-19690,Central,OFF-PA-10002586,Office Supplies,24.9,5
CA-2017-110905,9/10/2021,RW-19690,Central,OFF-AP-10003281,Office Supplies,24.18,2
CA-2017-110905,9/10/2021,RW-19690,Central,TEC-AC-10002217,Technology,112.8,6
CA-2017-110905,9/10/2021,RW-19690,Central,OFF-BI-10002954,Office Supplies,13.71,3
CA-2017-126438,9/10/2021,AR-10345,East,OFF-AR-10003338,Office Supplies,14.88,2
CA-2017-117044,9/11/2021,HA-14920,Central,OFF-FA-10000936,Office Supplies,10.528,4
CA-2017-112774,9/11/2021,RC-19960,South,FUR-FU-10003039,Furniture,34.504,1
CA-2017-144484,9/11/2021,CB-12025,West,OFF-AP-10004487,Office Supplies,406.6,5
US-2017-152898,9/11/2021,CB-12025,South,OFF-AP-10000027,Office Supplies,67.9,5
CA-2017-117044,9/11/2021,HA-14920,Central,OFF-PA-10003657,Office Supplies,20.544,6
CA-2017-124898,9/11/2021,DB-12910,South,OFF-PA-10003656,Office Supplies,184.66,7
US-2017-142188,9/11/2021,JF-15415,West,FUR-CH-10003199,Furniture,177.568,2
CA-2017-149559,9/11/2021,KF-16285,West,OFF-PA-10003172,Office Supplies,12.96,2
US-2017-160836,9/11/2021,CC-12475,Central,OFF-PA-10004239,Office Supplies,10.272,3
CA-2017-166898,9/11/2021,KH-16630,West,TEC-PH-10002564,Technology,143.952,6
CA-2017-166898,9/11/2021,KH-16630,West,OFF-PA-10002262,Office Supplies,19.44,3
CA-2017-144484,9/11/2021,CB-12025,West,FUR-FU-10000260,Furniture,32.36,4
US-2017-142188,9/11/2021,JF-15415,West,OFF-PA-10002005,Office Supplies,19.44,3
CA-2017-149559,9/11/2021,KF-16285,West,OFF-EN-10002312,Office Supplies,22.18,2
CA-2017-127726,9/11/2021,SS-20410,South,OFF-FA-10000992,Office Supplies,14.2,4
CA-2017-127726,9/11/2021,SS-20410,South,OFF-AP-10002578,Office Supplies,195.68,4
US-2017-142188,9/11/2021,JF-15415,West,TEC-PH-10000127,Technology,79.96,5
US-2017-142188,9/11/2021,JF-15415,West,OFF-PA-10004101,Office Supplies,71.28,11
CA-2017-140676,9/12/2021,BF-11080,East,OFF-PA-10004082,Office Supplies,39.9,5
CA-2017-140676,9/12/2021,BF-11080,East,OFF-AP-10000358,Office Supplies,90.86,7
CA-2017-140676,9/12/2021,BF-11080,East,OFF-PA-10004243,Office Supplies,94.85,5
US-2017-109582,9/12/2021,JM-15865,West,OFF-PA-10004071,Office Supplies,166.44,3
CA-2017-108749,9/12/2021,DJ-13510,East,OFF-BI-10003707,Office Supplies,45.78,3
CA-2017-108749,9/12/2021,DJ-13510,East,OFF-PA-10003797,Office Supplies,45.36,7
CA-2017-139493,9/13/2021,SG-20605,South,OFF-AR-10003158,Office Supplies,15.92,5
CA-2017-156237,9/14/2021,PS-18760,East,TEC-MA-10002930,Technology,12.585,1
US-2017-157224,9/14/2021,JB-16000,West,OFF-LA-10000121,Office Supplies,56.7,9
CA-2017-114440,9/14/2021,TB-21520,Central,OFF-PA-10004675,Office Supplies,19.05,3
CA-2017-115882,9/14/2021,DB-13555,South,OFF-PA-10001125,Office Supplies,74.352,3
CA-2017-147725,9/14/2021,LT-17110,East,OFF-AR-10001725,Office Supplies,70.95,3
CA-2017-152975,9/14/2021,RB-19705,East,OFF-AR-10001988,Office Supplies,29.95,5
CA-2017-152975,9/14/2021,RB-19705,East,OFF-ST-10001370,Office Supplies,70.98,1
CA-2017-156237,9/14/2021,PS-18760,East,TEC-MA-10001681,Technology,241.17,2
CA-2017-108931,9/14/2021,HZ-14950,East,OFF-PA-10003845,Office Supplies,11.56,2
CA-2017-156237,9/14/2021,PS-18760,East,FUR-CH-10002372,Furniture,113.372,2
CA-2017-156237,9/14/2021,PS-18760,East,OFF-BI-10003707,Office Supplies,18.312,4
CA-2017-156237,9/14/2021,PS-18760,East,FUR-FU-10001057,Furniture,127.936,8
CA-2017-130043,9/15/2021,BB-11545,Central,OFF-PA-10002230,Office Supplies,31.872,8
CA-2017-146185,9/15/2021,CC-12145,Central,OFF-AR-10002987,Office Supplies,31.744,2
CA-2017-121888,9/15/2021,CL-11890,East,OFF-AR-10003478,Office Supplies,16.28,2
CA-2017-121888,9/15/2021,CL-11890,East,OFF-BI-10001765,Office Supplies,242.48,7
CA-2017-132353,9/15/2021,DB-13060,Central,TEC-PH-10004536,Technology,323.976,3
CA-2017-163020,9/15/2021,MO-17800,East,FUR-FU-10000221,Furniture,35.56,7
CA-2017-127096,9/15/2021,CS-12400,West,FUR-TA-10003473,Furniture,300.904,1
CA-2017-145737,9/15/2021,AB-10165,South,OFF-PA-10001033,Office Supplies,163.96,5
CA-2017-139822,9/15/2021,Dp-13240,East,OFF-ST-10000943,Office Supplies,38.62,2
CA-2017-124205,9/15/2021,TC-21145,East,OFF-ST-10000934,Office Supplies,81.96,2
US-2017-116652,9/15/2021,RD-19480,West,OFF-AP-10001205,Office Supplies,108.96,2
CA-2017-134418,9/15/2021,GM-14500,West,OFF-AR-10004441,Office Supplies,12.42,3
CA-2017-121888,9/15/2021,CL-11890,East,TEC-PH-10000439,Technology,39.99,1
US-2017-163300,9/15/2021,ES-14020,West,FUR-CH-10003396,Furniture,184.752,3
US-2017-163300,9/15/2021,ES-14020,West,TEC-PH-10001700,Technology,369.544,7
CA-2017-124205,9/15/2021,TC-21145,East,TEC-PH-10002115,Technology,395.94,6
US-2017-116652,9/15/2021,RD-19480,West,FUR-CH-10002961,Furniture,218.352,3
CA-2017-139822,9/15/2021,Dp-13240,East,TEC-AC-10001090,Technology,59.98,2
CA-2017-124205,9/15/2021,TC-21145,East,FUR-FU-10002445,Furniture,47.4,5
US-2017-116652,9/15/2021,RD-19480,West,OFF-AR-10001915,Office Supplies,99.3,10
CA-2017-165008,9/15/2021,DO-13645,West,OFF-BI-10002794,Office Supplies,295.056,9
CA-2017-134173,9/16/2021,AB-10060,East,OFF-PA-10004355,Office Supplies,20.736,4
CA-2017-141446,9/16/2021,CL-12700,South,TEC-AC-10002305,Technology,18.0,1
CA-2017-144113,9/16/2021,JF-15355,Central,TEC-PH-10002170,Technology,55.992,1
CA-2017-144113,9/16/2021,JF-15355,Central,OFF-EN-10001141,Office Supplies,17.568,2
CA-2017-112984,9/16/2021,EH-14185,East,OFF-PA-10003657,Office Supplies,20.544,6
CA-2017-136448,9/16/2021,AS-10090,East,TEC-AC-10003628,Technology,47.984,2
CA-2017-136448,9/16/2021,AS-10090,East,FUR-FU-10003832,Furniture,22.512,3
CA-2017-130715,9/16/2021,CY-12745,West,OFF-FA-10000621,Office Supplies,17.9,5
CA-2017-136448,9/16/2021,AS-10090,East,TEC-AC-10001109,Technology,71.976,3
CA-2017-112515,9/17/2021,AS-10225,West,OFF-LA-10001175,Office Supplies,14.4,5
CA-2017-112515,9/17/2021,AS-10225,West,OFF-ST-10001272,Office Supplies,261.74,2
CA-2017-105669,9/17/2021,SJ-20125,Central,FUR-CH-10003774,Furniture,318.43,5
CA-2017-137470,9/17/2021,TP-21415,West,OFF-PA-10002001,Office Supplies,12.96,2
CA-2017-126928,9/17/2021,GZ-14470,East,OFF-ST-10000615,Office Supplies,34.05,3
CA-2017-142293,9/17/2021,SC-20380,West,TEC-AC-10001109,Technology,89.97,3
CA-2017-112515,9/17/2021,AS-10225,West,OFF-BI-10004233,Office Supplies,25.584,2
CA-2017-112515,9/17/2021,AS-10225,West,OFF-PA-10000062,Office Supplies,164.88,3
CA-2017-112515,9/17/2021,AS-10225,West,OFF-BI-10000829,Office Supplies,10.776,3
CA-2017-157931,9/17/2021,MO-17800,South,OFF-PA-10000474,Office Supplies,106.32,3
CA-2017-112515,9/17/2021,AS-10225,West,OFF-BI-10003712,Office Supplies,11.784,3
CA-2017-126928,9/17/2021,GZ-14470,East,TEC-MA-10004626,Technology,480.0,4
CA-2017-140508,9/18/2021,PA-19060,Central,OFF-EN-10000927,Office Supplies,114.848,4
CA-2017-148068,9/18/2021,MM-18280,East,OFF-PA-10001639,Office Supplies,19.44,3
CA-2017-106180,9/18/2021,SH-19975,West,OFF-EN-10004030,Office Supplies,10.86,3
CA-2017-131016,9/18/2021,DC-12850,Central,OFF-ST-10000352,Office Supplies,47.584,2
CA-2017-164756,9/18/2021,SS-20140,South,TEC-PH-10001552,Technology,95.68,8
CA-2017-106180,9/18/2021,SH-19975,West,OFF-PA-10004327,Office Supplies,143.7,3
CA-2017-164756,9/18/2021,SS-20140,South,OFF-PA-10003228,Office Supplies,244.55,5
CA-2017-164756,9/18/2021,SS-20140,South,OFF-AR-10000380,Office Supplies,113.94,3
CA-2017-164756,9/18/2021,SS-20140,South,OFF-PA-10003848,Office Supplies,25.92,4
CA-2017-164756,9/18/2021,SS-20140,South,FUR-FU-10002963,Furniture,20.32,4
CA-2017-166856,9/18/2021,TS-21505,West,TEC-AC-10004992,Technology,101.34,3
CA-2017-164756,9/18/2021,SS-20140,South,TEC-PH-10002447,Technology,411.98,2
CA-2017-164756,9/18/2021,SS-20140,South,OFF-SU-10004261,Office Supplies,34.48,2
CA-2017-164756,9/18/2021,SS-20140,South,OFF-PA-10000673,Office Supplies,50.96,7
CA-2017-166856,9/18/2021,TS-21505,West,OFF-BI-10002012,Office Supplies,10.08,7
CA-2017-133333,9/18/2021,BF-11020,Central,OFF-PA-10002377,Office Supplies,22.72,4
CA-2017-134439,9/18/2021,TM-21010,Central,OFF-PA-10004082,Office Supplies,15.96,2
CA-2017-153822,9/19/2021,AB-10105,West,OFF-ST-10000321,Office Supplies,12.624,2
CA-2017-139619,9/19/2021,ES-14080,South,OFF-ST-10003282,Office Supplies,95.616,2
CA-2017-153822,9/19/2021,AB-10105,West,OFF-BI-10001460,Office Supplies,18.18,4
CA-2017-153822,9/19/2021,AB-10105,West,TEC-AC-10000109,Technology,89.584,2
CA-2017-153822,9/19/2021,AB-10105,West,TEC-PH-10002415,Technology,471.92,2
US-2017-148866,9/19/2021,JM-15535,East,OFF-PA-10004782,Office Supplies,32.4,5
CA-2017-102974,9/19/2021,DP-13105,West,TEC-AC-10000057,Technology,149.95,5
CA-2017-139787,9/19/2021,JP-16135,South,OFF-AR-10002445,Office Supplies,35.4,5
CA-2017-102974,9/19/2021,DP-13105,West,OFF-AR-10004956,Office Supplies,16.74,3
CA-2017-143378,9/19/2021,JR-16210,West,TEC-PH-10001425,Technology,191.976,3
CA-2017-143378,9/19/2021,JR-16210,West,OFF-AR-10001915,Office Supplies,23.832,3
CA-2017-102974,9/19/2021,DP-13105,West,OFF-AR-10000914,Office Supplies,23.32,2
CA-2017-143378,9/19/2021,JR-16210,West,FUR-FU-10004864,Furniture,409.216,8
CA-2017-143378,9/19/2021,JR-16210,West,FUR-BO-10001972,Furniture,72.588,2
CA-2017-100111,9/20/2021,SV-20365,East,OFF-PA-10002713,Office Supplies,13.76,2
CA-2017-100111,9/20/2021,SV-20365,East,FUR-CH-10003061,Furniture,80.991,1
CA-2017-100111,9/20/2021,SV-20365,East,OFF-BI-10000343,Office Supplies,11.784,3
CA-2017-100111,9/20/2021,SV-20365,East,TEC-PH-10000215,Technology,104.85,3
CA-2017-100111,9/20/2021,SV-20365,East,TEC-AC-10001998,Technology,59.97,3
CA-2017-100111,9/20/2021,SV-20365,East,OFF-PA-10000807,Office Supplies,38.52,9
CA-2017-100111,9/20/2021,SV-20365,East,TEC-AC-10001465,Technology,72.64,2
CA-2017-100111,9/20/2021,SV-20365,East,TEC-AC-10002647,Technology,212.8,2
CA-2017-100111,9/20/2021,SV-20365,East,FUR-CH-10003846,Furniture,272.646,3
CA-2017-100111,9/20/2021,SV-20365,East,OFF-ST-10000615,Office Supplies,45.4,4
CA-2017-165155,9/21/2021,BM-11575,West,OFF-ST-10004950,Office Supplies,15.51,1
CA-2017-151428,9/21/2021,RH-19495,Central,OFF-BI-10000546,Office Supplies,20.16,7
CA-2017-123351,9/21/2021,KT-16480,South,OFF-AP-10001242,Office Supplies,80.48,1
US-2017-146878,9/21/2021,DL-12865,South,OFF-BI-10002794,Office Supplies,12.294,1
CA-2017-133074,9/21/2021,DB-13615,West,OFF-PA-10004082,Office Supplies,55.86,7
CA-2017-132262,9/21/2021,ML-18265,West,TEC-AC-10000303,Technology,79.98,2
CA-2017-132262,9/21/2021,ML-18265,West,TEC-AC-10000158,Technology,71.98,2
CA-2017-102967,9/22/2021,MG-17890,East,OFF-ST-10001590,Office Supplies,67.4,5
US-2017-103226,9/22/2021,DW-13195,West,OFF-PA-10002666,Office Supplies,27.18,3
CA-2017-161053,9/22/2021,JE-15745,South,TEC-AC-10004633,Technology,34.95,5
CA-2017-117009,9/22/2021,BK-11260,West,OFF-SU-10001218,Office Supplies,21.96,2
CA-2017-161970,9/22/2021,PB-19105,South,OFF-PA-10004255,Office Supplies,12.96,2
US-2017-108245,9/22/2021,SH-19975,Central,OFF-EN-10001415,Office Supplies,13.392,3
