order_id,order_date,customer_id,region,product_id,category,sales,quantity
CA-2015-112319,8/31/2019,AR-10510,West,OFF-PA-10003441,Office Supplies,58.32,9
CA-2015-111514,8/31/2019,SC-20260,West,TEC-MA-10000597,Technology,239.976,3
CA-2015-111514,8/31/2019,SC-20260,West,TEC-AC-10004864,Technology,36.51,1
CA-2015-111514,8/31/2019,SC-20260,West,OFF-BI-10002735,Office Supplies,137.24,5
CA-2015-104626,9/1/2019,DR-12940,East,OFF-BI-10001510,Office Supplies,114.6,5
CA-2015-104626,9/1/2019,DR-12940,East,FUR-FU-10000308,Furniture,124.36,2
CA-2015-104626,9/1/2019,DR-12940,East,FUR-CH-10003817,Furniture,60.74,1
CA-2015-137946,9/1/2019,DB-13615,West,OFF-BI-10004140,Office Supplies,14.368,4
CA-2015-149734,9/3/2019,JC-16105,South,OFF-EN-10000927,Office Supplies,200.984,7
US-2015-138303,9/3/2019,MG-18145,East,OFF-EN-10001335,Office Supplies,52.512,6
CA-2015-121608,9/3/2019,JB-15400,East,TEC-PH-10004959,Technology,100.49,1
US-2015-138303,9/3/2019,MG-18145,East,OFF-ST-10004963,Office Supplies,36.336,3
CA-2015-130204,9/3/2019,DB-13120,West,OFF-ST-10001325,Office Supplies,31.44,3
CA-2015-130204,9/3/2019,DB-13120,West,TEC-AC-10003038,Technology,17.9,2
CA-2015-130204,9/3/2019,DB-13120,West,TEC-AC-10003590,Technology,129.45,5
US-2015-146745,9/3/2019,AS-10630,West,FUR-CH-10002372,Furniture,129.568,2
US-2015-104185,9/3/2019,JB-15400,East,OFF-ST-10001526,Office Supplies,120.33,1
CA-2015-113215,9/3/2019,CP-12085,West,FUR-FU-10002937,Furniture,238.152,3
CA-2015-121608,9/3/2019,JB-15400,East,OFF-AP-10002311,Office Supplies,137.62,2
CA-2015-142755,9/4/2019,CS-12355,South,OFF-PA-10001970,Office Supplies,279.9,5
CA-2015-159863,9/4/2019,DS-13180,Central,TEC-AC-10000109,Technology,134.376,3
CA-2015-142755,9/4/2019,CS-12355,South,OFF-EN-10004459,Office Supplies,15.28,2
CA-2015-130785,9/5/2019,AG-10900,West,OFF-BI-10001900,Office Supplies,28.752,6
CA-2015-105158,9/5/2019,SP-20860,Central,OFF-PA-10001970,Office Supplies,36.84,3
CA-2015-162621,9/5/2019,CA-12055,Central,OFF-SU-10003567,Office Supplies,69.12,9
CA-2015-162621,9/5/2019,CA-12055,Central,OFF-BI-10000962,Office Supplies,16.27,5
CA-2015-130785,9/5/2019,AG-10900,West,FUR-BO-10003159,Furniture,293.199,3
CA-2015-130785,9/5/2019,AG-10900,West,FUR-BO-10000330,Furniture,411.332,4
CA-2015-135510,9/5/2019,TW-21025,South,FUR-FU-10000820,Furniture,67.96,4
CA-2015-169572,9/6/2019,AG-10525,South,OFF-BI-10002799,Office Supplies,46.62,9
US-2015-109015,9/6/2019,BS-11590,East,TEC-PH-10002922,Technology,337.98,2
CA-2015-143238,9/6/2019,LO-17170,West,TEC-AC-10003499,Technology,46.32,4
CA-2015-150791,9/6/2019,CC-12430,East,FUR-CH-10000665,Furniture,271.764,2
CA-2015-138002,9/6/2019,BT-11305,West,FUR-FU-10004748,Furniture,191.82,3
US-2015-151435,9/6/2019,SW-20455,South,FUR-TA-10001039,Furniture,85.98,1
CA-2015-164084,9/7/2019,AG-10525,East,OFF-ST-10003638,Office Supplies,70.26,3
CA-2015-105599,9/7/2019,MC-17275,East,OFF-ST-10002486,Office Supplies,13.96,2
CA-2015-161445,9/7/2019,CC-12610,South,OFF-AR-10001953,Office Supplies,140.736,4
CA-2015-105599,9/7/2019,MC-17275,East,FUR-TA-10003837,Furniture,27.414,3
CA-2015-164084,9/7/2019,AG-10525,East,TEC-AC-10002305,Technology,90.0,5
CA-2015-122623,9/7/2019,CC-12145,Central,FUR-CH-10000553,Furniture,47.516,2
CA-2015-164084,9/7/2019,AG-10525,East,FUR-TA-10003569,Furniture,481.176,2
CA-2015-162166,9/8/2019,NM-18520,West,OFF-ST-10002486,Office Supplies,41.88,6
CA-2015-162166,9/8/2019,NM-18520,West,OFF-PA-10002606,Office Supplies,26.4,5
CA-2015-151624,9/8/2019,VW-21775,South,FUR-FU-10001731,Furniture,21.36,8
CA-2015-168186,9/10/2019,AB-10150,Central,OFF-PA-10000477,Office Supplies,14.94,3
US-2015-147242,9/10/2019,EH-13765,East,FUR-BO-10004695,Furniture,361.96,2
CA-2015-139374,9/10/2019,AR-10345,Central,FUR-CH-10003981,Furniture,179.886,1
CA-2015-132906,9/10/2019,CC-12145,West,OFF-SU-10004498,Office Supplies,51.52,4
US-2015-147242,9/10/2019,EH-13765,East,OFF-PA-10003039,Office Supplies,278.82,9
CA-2015-108672,9/10/2019,FA-14230,West,FUR-FU-10003799,Furniture,106.68,6
CA-2015-117772,9/10/2019,MC-17575,West,OFF-ST-10003994,Office Supplies,353.88,6
US-2015-147242,9/10/2019,EH-13765,East,OFF-AP-10003842,Office Supplies,61.96,2
CA-2015-125934,9/11/2019,SN-20560,East,OFF-BI-10004593,Office Supplies,209.6,4
CA-2015-125934,9/11/2019,SN-20560,East,OFF-PA-10000556,Office Supplies,38.88,6
CA-2015-126186,9/11/2019,GB-14530,West,FUR-FU-10000073,Furniture,24.64,4
CA-2015-165057,9/11/2019,SC-20725,West,OFF-AR-10004648,Office Supplies,181.35,9
CA-2015-153794,9/11/2019,SB-20290,West,OFF-AR-10000380,Office Supplies,265.86,7
CA-2015-132465,9/11/2019,DM-13525,East,TEC-AC-10001998,Technology,19.99,1
CA-2015-125934,9/11/2019,SN-20560,East,OFF-LA-10000414,Office Supplies,31.05,3
CA-2015-125934,9/11/2019,SN-20560,East,OFF-AP-10003860,Office Supplies,111.04,4
CA-2015-132465,9/11/2019,DM-13525,East,OFF-ST-10003641,Office Supplies,78.8,1
CA-2015-132465,9/11/2019,DM-13525,East,FUR-FU-10000277,Furniture,210.68,2
CA-2015-166464,9/12/2019,PG-18895,East,TEC-CO-10000971,Technology,479.984,2
CA-2015-102015,9/12/2019,TM-21010,East,OFF-ST-10001713,Office Supplies,105.98,2
CA-2015-166464,9/12/2019,PG-18895,East,OFF-LA-10001317,Office Supplies,12.6,4
CA-2015-102015,9/12/2019,TM-21010,East,OFF-LA-10002043,Office Supplies,20.7,2
CA-2015-128993,9/12/2019,CC-12670,West,TEC-AC-10004209,Technology,21.98,2
CA-2015-102015,9/12/2019,TM-21010,East,OFF-PA-10002464,Office Supplies,28.9,5
CA-2015-102015,9/12/2019,TM-21010,East,OFF-EN-10002504,Office Supplies,27.18,1
CA-2015-136728,9/13/2019,AG-10900,Central,FUR-CH-10003817,Furniture,170.072,4
US-2015-129007,9/13/2019,KD-16615,West,OFF-BI-10001628,Office Supplies,25.032,3
US-2015-129007,9/13/2019,KD-16615,West,OFF-PA-10000994,Office Supplies,209.7,2
US-2015-129007,9/13/2019,KD-16615,West,FUR-FU-10004973,Furniture,131.88,7
US-2015-129007,9/13/2019,KD-16615,West,FUR-FU-10002379,Furniture,207.35,5
CA-2015-138457,9/13/2019,AM-10705,South,OFF-BI-10000014,Office Supplies,13.092,4
US-2015-129007,9/13/2019,KD-16615,West,FUR-FU-10004018,Furniture,44.67,3
CA-2015-118843,9/13/2019,JH-15910,South,OFF-PA-10001712,Office Supplies,69.93,7
CA-2015-118843,9/13/2019,JH-15910,South,FUR-FU-10003975,Furniture,129.93,3
CA-2015-115567,9/13/2019,ZC-21910,Central,TEC-AC-10001314,Technology,199.96,4
CA-2015-131597,9/14/2019,SP-20620,West,FUR-TA-10002607,Furniture,170.136,3
CA-2015-115924,9/14/2019,BE-11455,Central,OFF-BI-10004040,Office Supplies,25.9,5
CA-2015-128027,9/14/2019,CM-12385,South,OFF-ST-10001809,Office Supplies,269.49,3
CA-2015-140984,9/14/2019,CC-12685,East,OFF-BI-10002012,Office Supplies,12.96,9
CA-2015-102582,9/15/2019,NW-18400,South,TEC-PH-10003187,Technology,59.97,3
US-2015-130519,9/15/2019,NG-18355,South,OFF-PA-10001937,Office Supplies,15.552,3
CA-2015-100734,9/15/2019,AC-10615,East,OFF-ST-10001522,Office Supplies,147.184,2
CA-2015-105102,9/15/2019,BM-11575,East,FUR-BO-10004709,Furniture,46.384,1
US-2015-130519,9/15/2019,NG-18355,South,OFF-ST-10001321,Office Supplies,24.672,2
US-2015-130519,9/15/2019,NG-18355,South,FUR-FU-10003394,Furniture,55.968,1
CA-2015-145849,9/15/2019,CT-11995,Central,OFF-AR-10000817,Office Supplies,24.32,8
CA-2015-145849,9/15/2019,CT-11995,Central,OFF-ST-10000025,Office Supplies,190.86,2
CA-2015-105102,9/15/2019,BM-11575,East,OFF-BI-10002082,Office Supplies,79.872,3
CA-2015-105102,9/15/2019,BM-11575,East,OFF-PA-10002365,Office Supplies,12.96,2
US-2015-130519,9/15/2019,NG-18355,South,FUR-FU-10002268,Furniture,15.712,4
CA-2015-167696,9/16/2019,BD-11500,South,OFF-EN-10001539,Office Supplies,31.12,4
US-2015-150630,9/17/2019,TB-21520,East,OFF-AR-10004042,Office Supplies,86.304,6
CA-2015-133025,9/17/2019,MO-17800,West,OFF-PA-10004100,Office Supplies,32.4,5
US-2015-150630,9/17/2019,TB-21520,East,OFF-AR-10001683,Office Supplies,15.76,2
US-2015-150630,9/17/2019,TB-21520,East,FUR-FU-10004848,Furniture,124.2,3
US-2015-138716,9/17/2019,CS-11845,West,OFF-BI-10001628,Office Supplies,25.032,3
CA-2015-141145,9/17/2019,DB-13405,South,TEC-AC-10001465,Technology,87.168,3
CA-2015-143077,9/17/2019,SF-20965,Central,FUR-FU-10003535,Furniture,21.936,2
US-2015-126977,9/17/2019,PF-19120,East,TEC-PH-10000169,Technology,67.8,4
US-2015-126977,9/17/2019,PF-19120,East,OFF-ST-10000617,Office Supplies,14.9,5
US-2015-126977,9/17/2019,PF-19120,East,OFF-LA-10002762,Office Supplies,87.71,7
US-2015-126977,9/17/2019,PF-19120,East,FUR-CH-10001973,Furniture,199.764,2
US-2015-126977,9/17/2019,PF-19120,East,OFF-ST-10003058,Office Supplies,94.6,4
US-2015-126977,9/17/2019,PF-19120,East,TEC-PH-10002170,Technology,209.97,3
US-2015-126977,9/17/2019,PF-19120,East,OFF-PA-10004071,Office Supplies,110.96,2
US-2015-138919,9/17/2019,LS-16975,East,FUR-TA-10004154,Furniture,344.22,2
CA-2015-109575,9/18/2019,KH-16630,East,TEC-PH-10000730,Technology,499.99,1
CA-2015-109575,9/18/2019,KH-16630,East,OFF-ST-10004950,Office Supplies,41.96,2
CA-2015-167745,9/18/2019,GB-14530,West,OFF-SU-10004782,Office Supplies,16.9,2
CA-2015-150511,9/18/2019,AB-10060,West,OFF-PA-10001776,Office Supplies,18.54,2
CA-2015-149713,9/18/2019,TG-21640,West,OFF-PA-10001450,Office Supplies,19.92,4
CA-2015-101154,9/18/2019,CM-12190,West,OFF-ST-10004186,Office Supplies,443.92,4
CA-2015-167745,9/18/2019,GB-14530,West,FUR-FU-10001591,Furniture,24.4,2
CA-2015-109575,9/18/2019,KH-16630,East,OFF-BI-10000962,Office Supplies,65.08,4
CA-2015-167745,9/18/2019,GB-14530,West,OFF-AR-10003602,Office Supplies,11.68,2
CA-2015-149713,9/18/2019,TG-21640,West,OFF-PA-10004530,Office Supplies,160.72,14
CA-2015-149517,9/19/2019,FC-14245,West,FUR-FU-10003464,Furniture,60.84,3
CA-2015-115847,9/19/2019,TC-21535,South,FUR-BO-10003433,Furniture,61.96,2
CA-2015-147102,9/19/2019,NH-18610,South,TEC-AC-10000682,Technology,66.36,4
CA-2015-132815,9/19/2019,RW-19540,West,OFF-PA-10004530,Office Supplies,22.96,2
CA-2015-135489,9/19/2019,GW-14605,East,TEC-PH-10000011,Technology,279.86,14
CA-2015-156013,9/20/2019,TC-20980,East,OFF-PA-10001970,Office Supplies,61.4,5
CA-2015-156013,9/20/2019,TC-20980,East,OFF-BI-10002437,Office Supplies,24.448,2
CA-2015-153738,9/20/2019,AG-10270,East,OFF-BI-10001308,Office Supplies,37.68,6
CA-2015-151470,9/20/2019,AM-10705,West,OFF-BI-10004040,Office Supplies,45.584,11
CA-2015-141565,9/20/2019,BG-11035,South,OFF-ST-10001522,Office Supplies,294.368,4
CA-2015-102036,9/21/2019,CS-12130,West,OFF-ST-10003123,Office Supplies,199.74,6
CA-2015-158421,9/21/2019,GB-14575,South,OFF-ST-10000563,Office Supplies,63.96,2
CA-2015-127593,9/21/2019,DH-13675,East,FUR-FU-10004006,Furniture,85.3,2
CA-2015-158421,9/21/2019,GB-14575,South,TEC-PH-10002538,Technology,113.73,3
CA-2015-158421,9/21/2019,GB-14575,South,OFF-PA-10001801,Office Supplies,23.92,4
CA-2015-158421,9/21/2019,GB-14575,South,OFF-EN-10001453,Office Supplies,121.96,2
CA-2015-168480,9/21/2019,DM-12955,Central,FUR-BO-10000468,Furniture,194.32,4
CA-2015-158421,9/21/2019,GB-14575,South,OFF-BI-10000050,Office Supplies,14.6,2
CA-2015-158421,9/21/2019,GB-14575,South,OFF-ST-10002444,Office Supplies,85.96,7
CA-2015-168480,9/21/2019,DM-12955,Central,OFF-AR-10001044,Office Supplies,25.99,1
CA-2015-126697,9/21/2019,SV-20815,Central,TEC-AC-10004353,Technology,151.2,3
CA-2015-112571,9/22/2019,DL-12925,West,FUR-FU-10004188,Furniture,204.6,2
CA-2015-168760,9/22/2019,MM-18280,West,OFF-AP-10004532,Office Supplies,61.44,3
CA-2015-134992,9/22/2019,MG-17875,South,FUR-FU-10002554,Furniture,47.98,2
US-2015-115343,9/22/2019,FO-14305,East,OFF-SU-10000898,Office Supplies,55.6,5
CA-2015-134992,9/22/2019,MG-17875,South,OFF-PA-10001972,Office Supplies,32.4,5
CA-2015-102260,9/22/2019,SJ-20125,South,OFF-LA-10003714,Office Supplies,12.0,4
CA-2015-102260,9/22/2019,SJ-20125,South,OFF-ST-10002289,Office Supplies,25.424,1
CA-2015-147816,9/24/2019,CM-11935,West,TEC-PH-10003095,Technology,35.12,2
CA-2015-113131,9/24/2019,MB-17305,East,OFF-EN-10003068,Office Supplies,15.84,2
CA-2015-161830,9/24/2019,ME-17725,West,OFF-BI-10001097,Office Supplies,14.952,3
CA-2015-161830,9/24/2019,ME-17725,West,OFF-AR-10004042,Office Supplies,35.96,2
CA-2015-113131,9/24/2019,MB-17305,East,OFF-LA-10003510,Office Supplies,24.424,1
US-2015-106873,9/24/2019,KM-16720,West,TEC-AC-10002345,Technology,23.2,2
US-2015-106873,9/24/2019,KM-16720,West,OFF-AR-10003179,Office Supplies,14.576,2
CA-2015-105508,9/24/2019,JF-15190,East,OFF-EN-10003055,Office Supplies,39.98,1
US-2015-106873,9/24/2019,KM-16720,West,OFF-AR-10001246,Office Supplies,16.464,7
CA-2015-113131,9/24/2019,MB-17305,East,OFF-ST-10001172,Office Supplies,33.568,2
CA-2015-103835,9/24/2019,SC-20440,West,FUR-FU-10000010,Furniture,14.91,3
CA-2015-153381,9/24/2019,DE-13255,Central,OFF-BI-10001525,Office Supplies,15.24,4
CA-2015-113131,9/24/2019,MB-17305,East,OFF-AR-10003504,Office Supplies,17.12,5
CA-2015-156510,9/25/2019,EH-13990,East,OFF-BI-10000822,Office Supplies,10.76,2
CA-2015-151869,9/25/2019,CS-11950,East,FUR-CH-10001545,Furniture,102.582,1
CA-2015-139738,9/25/2019,DK-12895,Central,OFF-AR-10004602,Office Supplies,128.744,7
CA-2015-156510,9/25/2019,EH-13990,East,OFF-PA-10002222,Office Supplies,45.68,2
CA-2015-100573,9/25/2019,AM-10705,West,OFF-EN-10000461,Office Supplies,17.48,2
CA-2015-149083,9/25/2019,SH-19975,West,TEC-AC-10002567,Technology,159.98,2
CA-2015-151869,9/25/2019,CS-11950,East,OFF-PA-10002947,Office Supplies,20.04,3
CA-2015-149083,9/25/2019,SH-19975,West,FUR-CH-10004289,Furniture,307.136,4
CA-2015-120845,9/25/2019,ML-17395,South,OFF-PA-10004665,Office Supplies,10.48,1
CA-2015-156335,9/25/2019,PO-19195,East,OFF-BI-10003314,Office Supplies,14.46,3
CA-2015-159779,9/25/2019,SB-20185,East,OFF-BI-10002735,Office Supplies,68.62,2
CA-2015-156335,9/25/2019,PO-19195,East,TEC-AC-10002006,Technology,63.96,4
CA-2015-149083,9/25/2019,SH-19975,West,OFF-LA-10002945,Office Supplies,12.6,2
CA-2015-156335,9/25/2019,PO-19195,East,TEC-PH-10002726,Technology,104.98,2
CA-2015-122371,9/26/2019,BS-11800,West,OFF-ST-10002370,Office Supplies,64.17,3
CA-2015-124800,9/26/2019,RW-19540,West,OFF-PA-10000501,Office Supplies,86.272,4
CA-2015-130883,9/26/2019,TB-21520,West,OFF-PA-10000474,Office Supplies,141.76,5
CA-2015-111458,9/26/2019,PF-19165,East,TEC-AC-10001590,Technology,50.0,2
CA-2015-120341,9/26/2019,SF-20200,East,TEC-PH-10003357,Technology,45.894,1
CA-2015-120341,9/26/2019,SF-20200,East,OFF-BI-10004224,Office Supplies,121.104,6
CA-2015-130883,9/26/2019,TB-21520,West,TEC-AC-10001956,Technology,239.8,5
CA-2015-130883,9/26/2019,TB-21520,West,OFF-PA-10004100,Office Supplies,31.104,6
CA-2015-124800,9/26/2019,RW-19540,West,OFF-ST-10002743,Office Supplies,363.648,4
CA-2015-127173,9/26/2019,GM-14500,East,OFF-BI-10000088,Office Supplies,79.056,9
CA-2015-124800,9/26/2019,RW-19540,West,OFF-BI-10003984,Office Supplies,77.031,9
CA-2015-127173,9/26/2019,GM-14500,East,OFF-FA-10004854,Office Supplies,34.44,3
CA-2015-124800,9/26/2019,RW-19540,West,OFF-AP-10004980,Office Supplies,60.672,2
CA-2015-124800,9/26/2019,RW-19540,West,TEC-PH-10001750,Technology,263.96,5
CA-2015-122371,9/26/2019,BS-11800,West,OFF-EN-10000056,Office Supplies,124.46,2
CA-2015-124800,9/26/2019,RW-19540,West,OFF-BI-10000778,Office Supplies,72.588,2
CA-2015-124800,9/26/2019,RW-19540,West,OFF-ST-10000798,Office Supplies,119.904,6
US-2015-100531,9/27/2019,NM-18520,Central,OFF-BI-10001670,Office Supplies,15.08,2
CA-2015-103072,9/27/2019,HW-14935,Central,OFF-AR-10000127,Office Supplies,16.4,5
US-2015-100531,9/27/2019,NM-18520,Central,FUR-FU-10003849,Furniture,24.288,3
CA-2015-125976,9/27/2019,JK-15205,South,OFF-PA-10001125,Office Supplies,154.9,5
CA-2015-167255,9/27/2019,RH-19510,West,OFF-ST-10001328,Office Supplies,15.51,1
CA-2015-103072,9/27/2019,HW-14935,Central,OFF-PA-10003172,Office Supplies,25.92,4
CA-2015-143616,9/27/2019,SS-20140,West,OFF-AR-10002067,Office Supplies,99.2,5
CA-2015-167255,9/27/2019,RH-19510,West,OFF-PA-10002377,Office Supplies,146.82,3
CA-2015-167255,9/27/2019,RH-19510,West,OFF-PA-10003441,Office Supplies,12.96,2
CA-2015-129546,9/28/2019,RP-19855,West,OFF-SU-10004884,Office Supplies,47.19,3
CA-2015-120915,9/28/2019,JJ-15445,East,TEC-PH-10003012,Technology,307.98,2
CA-2015-129546,9/28/2019,RP-19855,West,OFF-BI-10004001,Office Supplies,81.792,6
CA-2015-106978,9/28/2019,ZC-21910,West,OFF-EN-10004483,Office Supplies,12.536,1
CA-2015-129546,9/28/2019,RP-19855,West,OFF-AP-10002495,Office Supplies,186.15,3
CA-2015-120915,9/28/2019,JJ-15445,East,OFF-AP-10002578,Office Supplies,293.52,6
CA-2015-129546,9/28/2019,RP-19855,West,TEC-PH-10003555,Technology,36.784,2
CA-2015-169201,9/28/2019,HG-14965,West,OFF-AP-10000696,Office Supplies,43.26,3
CA-2015-169201,9/28/2019,HG-14965,West,OFF-AP-10002082,Office Supplies,43.56,2
CA-2015-115392,10/1/2019,RM-19675,East,OFF-BI-10000829,Office Supplies,22.45,5
CA-2015-115392,10/1/2019,RM-19675,East,TEC-PH-10002496,Technology,311.98,2
CA-2015-166135,10/1/2019,SC-20440,West,OFF-ST-10002974,Office Supplies,139.424,4
CA-2015-148873,10/1/2019,EM-13960,Central,TEC-AC-10003657,Technology,108.768,4
CA-2015-140375,10/2/2019,SG-20470,East,OFF-PA-10001870,Office Supplies,19.44,3
CA-2015-128356,10/2/2019,RP-19390,West,OFF-SU-10004290,Office Supplies,10.944,2
US-2015-137008,10/2/2019,JP-15460,East,OFF-PA-10001295,Office Supplies,94.85,5
US-2015-144771,10/2/2019,CK-12205,West,TEC-AC-10002323,Technology,53.04,3
CA-2015-104493,10/2/2019,EB-13705,West,OFF-BI-10004817,Office Supplies,57.504,6
US-2015-144771,10/2/2019,CK-12205,West,FUR-FU-10000629,Furniture,11.032,1
US-2015-119312,10/2/2019,CS-12400,West,OFF-ST-10000943,Office Supplies,270.34,14
CA-2015-129917,10/2/2019,HM-14980,West,OFF-BI-10001757,Office Supplies,11.808,3
CA-2015-129917,10/2/2019,HM-14980,West,OFF-BI-10004828,Office Supplies,53.568,4
US-2015-145121,10/2/2019,MP-17965,East,OFF-BI-10001078,Office Supplies,26.9,5
US-2015-137008,10/2/2019,JP-15460,East,OFF-EN-10002500,Office Supplies,51.12,4
US-2015-137008,10/2/2019,JP-15460,East,TEC-AC-10000892,Technology,90.0,1
CA-2015-125178,10/3/2019,MZ-17515,East,OFF-ST-10002562,Office Supplies,15.008,2
US-2015-157014,10/3/2019,BM-11785,East,FUR-BO-10004409,Furniture,35.49,1
US-2015-157014,10/3/2019,BM-11785,East,TEC-AC-10002167,Technology,24.0,2
US-2015-157014,10/3/2019,BM-11785,East,OFF-BI-10001098,Office Supplies,32.07,5
US-2015-157014,10/3/2019,BM-11785,East,TEC-AC-10000057,Technology,47.984,2
CA-2015-126137,10/3/2019,BS-11755,West,FUR-BO-10004409,Furniture,120.666,2
CA-2015-134859,10/4/2019,JK-16120,East,FUR-FU-10003623,Furniture,64.944,3
CA-2015-121391,10/4/2019,AA-10315,West,OFF-ST-10001590,Office Supplies,26.96,2
CA-2015-168004,10/4/2019,DJ-13420,South,FUR-CH-10001482,Furniture,392.94,3
CA-2015-134859,10/4/2019,JK-16120,East,OFF-PA-10001293,Office Supplies,20.736,4
CA-2015-133445,10/5/2019,JF-15490,West,FUR-BO-10003660,Furniture,66.294,1
CA-2015-133445,10/5/2019,JF-15490,West,FUR-CH-10000422,Furniture,291.168,4
CA-2015-151722,10/5/2019,IL-15100,East,TEC-AC-10000892,Technology,288.0,4
CA-2015-145828,10/5/2019,MB-17305,East,TEC-AC-10002323,Technology,53.04,3
CA-2015-115091,10/5/2019,JJ-15760,South,OFF-AR-10000658,Office Supplies,46.2,4
CA-2015-115091,10/5/2019,JJ-15760,South,OFF-AP-10000696,Office Supplies,28.84,2
CA-2015-161214,10/5/2019,SF-20965,East,OFF-ST-10001328,Office Supplies,77.55,5
CA-2015-131352,10/8/2019,GH-14485,Central,FUR-FU-10003708,Furniture,72.78,3
CA-2015-168529,10/8/2019,MB-17305,West,FUR-FU-10001588,Furniture,145.9,5
CA-2015-129098,10/9/2019,DK-13090,South,OFF-ST-10001321,Office Supplies,30.84,2
CA-2015-162761,10/9/2019,SC-20575,South,OFF-BI-10002498,Office Supplies,11.214,2
CA-2015-162761,10/9/2019,SC-20575,South,OFF-AR-10001761,Office Supplies,37.376,8
CA-2015-124107,10/9/2019,BM-11650,Central,TEC-PH-10003875,Technology,29.16,3
CA-2015-124107,10/9/2019,BM-11650,Central,OFF-EN-10003286,Office Supplies,57.96,7
CA-2015-124107,10/9/2019,BM-11650,Central,OFF-AP-10003971,Office Supplies,29.403,3
CA-2015-124499,10/9/2019,FM-14380,Central,OFF-AP-10002191,Office Supplies,269.91,5
CA-2015-124499,10/9/2019,FM-14380,Central,FUR-CH-10000513,Furniture,389.97,3
CA-2015-141040,10/9/2019,TB-21250,East,OFF-PA-10002245,Office Supplies,23.92,4
CA-2015-132388,10/10/2019,KN-16390,West,FUR-CH-10001714,Furniture,362.136,3
CA-2015-109736,10/10/2019,DJ-13420,West,OFF-PA-10004101,Office Supplies,45.36,7
CA-2015-132388,10/10/2019,KN-16390,West,OFF-LA-10000414,Office Supplies,31.05,3
US-2015-108966,10/11/2019,SO-20335,South,OFF-ST-10000760,Office Supplies,22.368,2
CA-2015-112053,10/11/2019,SH-20395,East,TEC-AC-10002550,Technology,31.95,1
CA-2015-134747,10/12/2019,DL-12925,Central,TEC-PH-10001750,Technology,263.96,4
CA-2015-159786,10/12/2019,RK-19300,East,FUR-TA-10001307,Furniture,209.67,1
CA-2015-134747,10/12/2019,DL-12925,Central,OFF-BI-10001308,Office Supplies,12.56,2
CA-2015-134747,10/12/2019,DL-12925,Central,TEC-PH-10002890,Technology,135.72,3
CA-2015-102281,10/12/2019,MP-17470,East,OFF-AR-10003514,Office Supplies,19.9,5
CA-2015-102281,10/12/2019,MP-17470,East,OFF-PA-10000061,Office Supplies,51.84,8
CA-2015-102281,10/12/2019,MP-17470,East,TEC-PH-10001552,Technology,71.76,6
CA-2015-142993,10/12/2019,KA-16525,West,OFF-ST-10000934,Office Supplies,81.96,2
CA-2015-142993,10/12/2019,KA-16525,West,TEC-AC-10003038,Technology,17.9,2
CA-2015-114300,10/13/2019,AF-10885,South,TEC-PH-10001552,Technology,83.72,7
CA-2015-114300,10/13/2019,AF-10885,South,FUR-CH-10001891,Furniture,287.94,3
CA-2015-139731,10/15/2019,JE-15745,Central,TEC-AC-10004975,Technology,263.88,3
US-2015-123918,10/15/2019,CG-12520,Central,FUR-FU-10004952,Furniture,131.376,6
CA-2015-129476,10/15/2019,PA-19060,Central,TEC-AC-10000844,Technology,339.96,5
US-2015-126235,10/15/2019,GA-14725,Central,FUR-FU-10000719,Furniture,17.14,2
CA-2015-152527,10/17/2019,CM-12190,West,OFF-ST-10003479,Office Supplies,77.88,2
CA-2015-127824,10/18/2019,JC-15775,West,FUR-FU-10002505,Furniture,10.11,3
CA-2015-105613,10/18/2019,KN-16705,Central,TEC-AC-10000521,Technology,27.696,3
CA-2015-127824,10/18/2019,JC-15775,West,OFF-PA-10001184,Office Supplies,17.94,3
CA-2015-127824,10/18/2019,JC-15775,West,TEC-PH-10004094,Technology,249.584,2
CA-2015-105613,10/18/2019,KN-16705,Central,OFF-AP-10000026,Office Supplies,73.164,6
CA-2015-131128,10/19/2019,TB-21520,East,OFF-PA-10003591,Office Supplies,34.44,3
CA-2015-113901,10/19/2019,NH-18610,Central,OFF-BI-10001249,Office Supplies,38.28,6
CA-2015-113901,10/19/2019,NH-18610,Central,TEC-PH-10002564,Technology,149.95,5
CA-2015-160171,10/19/2019,RM-19675,West,TEC-AC-10000892,Technology,270.0,3
CA-2015-149097,10/20/2019,SV-20785,West,FUR-TA-10001086,Furniture,364.776,3
US-2015-160563,10/20/2019,NS-18640,West,TEC-AC-10002567,Technology,239.97,3
CA-2015-164623,10/20/2019,MS-17770,East,OFF-PA-10000249,Office Supplies,24.56,2
US-2015-160563,10/20/2019,NS-18640,West,FUR-FU-10001731,Furniture,16.02,6
CA-2015-149097,10/20/2019,SV-20785,West,FUR-FU-10003424,Furniture,74.76,7
CA-2015-155068,10/23/2019,RA-19285,South,TEC-PH-10004924,Technology,11.824,2
CA-2015-155068,10/23/2019,RA-19285,South,OFF-AR-10002656,Office Supplies,10.688,2
CA-2015-155068,10/23/2019,RA-19285,South,TEC-PH-10004897,Technology,55.944,7
CA-2015-132486,10/23/2019,JF-15355,West,FUR-CH-10004495,Furniture,240.784,1
CA-2015-132486,10/23/2019,JF-15355,West,FUR-CH-10004540,Furniture,191.968,7
CA-2015-132486,10/23/2019,JF-15355,West,OFF-PA-10004971,Office Supplies,11.56,2
CA-2015-132486,10/23/2019,JF-15355,West,OFF-EN-10002600,Office Supplies,11.8,4
